Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
07/30/2026 11:00 AM ET,"1520 EDENHALL PT LAKE MARIE, FL- 32746","$1,503,600.20","$981,517.00",Hidden,2019CA003883,35-19-29-5QF-0000-0060,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2019CA003883&bypassPage=1,https://pcpao.gov/Parcel-Details/35-19-29-5QF-0000-0060
08/04/2026 11:00 AM ET,"PARCEL ON 3RD ST OVIEDO, FL- 32765",$0.00,"$18,387.00",Hidden,2023CA003968,10-21-31-514-0000-0240,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CA003968&bypassPage=1,https://pcpao.gov/Parcel-Details/10-21-31-514-0000-0240
08/04/2026 11:00 AM ET,"250 RAINTREE DR CASSELBERRY, FL- 32707","$324,241.13","$239,366.00","$15,795.55",2024CA001701,Property,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001701&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
08/04/2026 11:00 AM ET,"860 CHARLOTTE ST LONGWOOD, FL- 32750","$500,080.25","$519,705.00",Hidden,2025CA000399,01-21-29-5CK-730H-0090,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000399&bypassPage=1,https://pcpao.gov/Parcel-Details/01-21-29-5CK-730H-0090
08/04/2026 11:00 AM ET,"508 BOXELDER AVE ALTAMONTE SPRINGS, FL- 32714","$333,503.75","$222,206.00",Hidden,2025CA002236,10-21-29-515-0000-1300,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA002236&bypassPage=1,https://pcpao.gov/Parcel-Details/10-21-29-515-0000-1300
08/06/2026 11:00 AM ET,"700 DRYWOOD AVE FERN PARK, FL- 32730","$21,056.14","$221,780.00",Hidden,2025CA000979,20-21-30-528-0000-1710,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000979&bypassPage=1,https://pcpao.gov/Parcel-Details/20-21-30-528-0000-1710
08/06/2026 11:00 AM ET,"133 EASTERN FORK LONGWOOD, FL- 32750","$249,937.37","$255,985.00",Hidden,2025CA001818,36-20-29-508-0X00-0220,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001818&bypassPage=1,https://pcpao.gov/Parcel-Details/36-20-29-508-0X00-0220
08/06/2026 11:00 AM ET,"2417 MARSHALL AVE SANFORD, FL- 32771","$329,519.25","$196,019.00",Hidden,2025CA001895,36-19-30-524-0600-0010,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001895&bypassPage=1,https://pcpao.gov/Parcel-Details/36-19-30-524-0600-0010
08/11/2026 11:00 AM ET,"190 VELVETEEN PL CHULUOTA, FL- 32766","$11,377.22","$246,870.00",Hidden,2023CC005751,21-21-32-506-0000-0110,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CC005751&bypassPage=1,https://pcpao.gov/Parcel-Details/21-21-32-506-0000-0110
08/11/2026 11:00 AM ET,"1022 SILCOX BRANCH CIR OVIEDO, FL- 32765","$36,116.29","$278,496.00",Hidden,2025CA000344,23-21-31-512-0000-0700,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000344&bypassPage=1,https://pcpao.gov/Parcel-Details/23-21-31-512-0000-0700
08/18/2026 11:00 AM ET,"1810 PINE OAK TRL SANFORD, FL- 32773","$318,308.58","$220,112.00",Hidden,2025CA001015,18-20-31-509-0000-0340,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA001015&bypassPage=1,https://pcpao.gov/Parcel-Details/18-20-31-509-0000-0340
08/20/2026 11:00 AM ET,"1025 BUCKSAW PL LONGWOOD, FL- 32750","$550,106.10","$429,563.00",Hidden,2023CA004030,31-20-30-5JG-0000-0530,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023CA004030&bypassPage=1,https://pcpao.gov/Parcel-Details/31-20-30-5JG-0000-0530
08/20/2026 11:00 AM ET,"556 LAKE WILDMERE CV LONGWOOD, FL- 32750","$317,014.55","$225,351.00",Hidden,2024CA000965,05-21-30-532-0000-0060,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA000965&bypassPage=1,https://pcpao.gov/Parcel-Details/05-21-30-532-0000-0060
08/20/2026 11:00 AM ET,"919 GREAT BEND RD ALTAMONTE SPRINGS, FL- 32714","$238,517.84","$304,614.00",Hidden,2024CA001430,10-21-29-507-0000-0020,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA001430&bypassPage=1,https://pcpao.gov/Parcel-Details/10-21-29-507-0000-0020
08/20/2026 11:00 AM ET,"5781 AUTUMN CHASE CIR SANFORD, FL- 32773","$348,132.32","$414,170.00",Hidden,2024CA002016,23-20-30-503-0000-0400,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024CA002016&bypassPage=1,https://pcpao.gov/Parcel-Details/23-20-30-503-0000-0400
08/20/2026 11:00 AM ET,"224 S ABERDEEN CIR SANFORD, FL- 32773","$6,049,491.79","$314,755.00",Hidden,2025CA000060,MULTIPLE,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000060&bypassPage=1,https://pcpao.gov/Parcel-Details/MULTIPLE
08/20/2026 11:00 AM ET,"205 YALE DR SANFORD, FL- 32771","$69,796.95","$175,698.00",Hidden,2025CA000244,35-19-30-523-0000-0480,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000244&bypassPage=1,https://pcpao.gov/Parcel-Details/35-19-30-523-0000-0480
08/20/2026 11:00 AM ET,"482 CARINA CIR SANFORD, FL- 32773","$20,606.45","$236,609.00",Hidden,2025CA000307,07-20-31-513-0000-0130,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000307&bypassPage=1,https://pcpao.gov/Parcel-Details/07-20-31-513-0000-0130
08/20/2026 11:00 AM ET,"1325 ROTONDA PT LAKE MARY, FL- 32746","$24,688.70","$136,300.00",Hidden,2025CA000962,13-20-29-514-1000-3250,https://seminole.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025CA000962&bypassPage=1,https://pcpao.gov/Parcel-Details/13-20-29-514-1000-3250
